timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707971182751,113,HTTP Request-1,301,Moved Permanently,Thread Group 4-20,text,true,,414,197,16,20,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,112,0,51
1707971182864,6475,HTTP Request-2,200,OK,Thread Group 4-20,text,true,,268966,201,16,20,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,756,0,625
1707971161718,27637,HTTP Request,200,OK,Thread Group 4-16,text,true,,270477,594,15,19,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,21004,0,20795
1707971160118,29237,HTTP Request,200,OK,Thread Group 4-12,text,true,,270486,594,15,19,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,22625,0,22469
1707971161718,21007,HTTP Request-0,301,Moved Permanently,Thread Group 4-16,text,true,,1114,196,15,19,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,21004,0,20795
1707971160118,22625,HTTP Request-0,301,Moved Permanently,Thread Group 4-12,text,true,,1114,196,15,19,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,22625,0,22469
1707971182728,100,HTTP Request-1,301,Moved Permanently,Thread Group 4-16,text,true,,414,197,15,19,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,100,0,48
1707971182743,112,HTTP Request-1,301,Moved Permanently,Thread Group 4-12,text,true,,414,197,15,19,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,112,0,48
1707971182830,6525,HTTP Request-2,200,OK,Thread Group 4-16,text,true,,268949,201,15,19,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,790,0,647
1707971182856,6499,HTTP Request-2,200,OK,Thread Group 4-12,text,true,,268958,201,15,19,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,764,0,633
1707971160918,28512,HTTP Request,200,OK,Thread Group 4-14,text,true,,270478,594,13,17,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,21830,0,21649
1707971160918,21830,HTTP Request-0,301,Moved Permanently,Thread Group 4-14,text,true,,1114,196,13,17,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,21830,0,21649
1707971182749,118,HTTP Request-1,301,Moved Permanently,Thread Group 4-14,text,true,,414,197,13,17,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,118,0,53
1707971182868,6562,HTTP Request-2,200,OK,Thread Group 4-14,text,true,,268950,201,13,17,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,759,0,627
